SiteID,Year,FacilityType,County,Subbasin,Name,Type,AvgDaily,DaysUsed,Capacity_MGD
0613-0001,2010,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0613-0001,2011,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0613-0001,2012,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0613-0001,2013,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0613-0001,2014,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0613-0001,2015,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0613-0001,2016,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0613-0001,2017,Agricultural,Chatham,Haw River (02-1),No Sources Listed.,,,,
0813-0001,2010,Mining,Pender,Northeast Cape Fear River (02-5),Pit,Quarry,0.816,299,1.500
0813-0001,2011,Mining,Pender,Northeast Cape Fear River (02-5),Pit,Quarry,0.831,311,2.016
0813-0001,2012,Mining,Pender,Northeast Cape Fear River (02-5),Shelter Creek Quarry,Quarry,0.723,328,2.000
0813-0001,2013,Mining,Pender,Northeast Cape Fear River (02-5),Shelter Creek Quarry,Quarry,0.882,275,2.000
0813-0001,2014,Mining,Pender,Northeast Cape Fear River (02-5),Shelter Creek Quarry,Quarry,0.930,325,2.000
0813-0001,2015,Mining,Pender,Northeast Cape Fear River (02-5),Shelter Creek Quarry,Quarry,0.880,295,2.000
0813-0001,2016,Mining,Pender,Northeast Cape Fear River (02-5),Shelter Creek Quarry,Quarry,0.695,258,2.000
0813-0001,2017,Mining,Pender,Northeast Cape Fear River (02-5),Shelter Creek Quarry,Quarry,1.392,255,2.000
0248-0001,2010,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,6.480,365,8.064
0248-0001,2011,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,6.480,365,8.064
0248-0001,2012,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,6.894,366,8.064
0248-0001,2013,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,7.550,365,8.064
0248-0001,2014,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,8.130,365,16.270
0248-0001,2015,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,6.480,365,16.270
0248-0001,2016,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,6.480,365,16.270
0248-0001,2017,Industrial,Mecklenburg,Catawba River (03-1),Lake Wylie,Lake,6.480,90,16.270
0405-0001,2010,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,0.000,0,0.720
0405-0001,2010,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,0.100,43,1.440
0405-0001,2010,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,0.000,0,0.648
0405-0001,2011,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,0.300,24,0.720
0405-0001,2011,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,0.500,24,1.440
0405-0001,2011,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,0.300,24,0.648
0405-0001,2012,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,0.075,27,0.720
0405-0001,2012,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,0.150,27,1.440
0405-0001,2012,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,0.075,27,0.648
0405-0001,2013,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,,,0.720
0405-0001,2013,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,0.100,36,1.440
0405-0001,2013,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,,,0.648
0405-0001,2014,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,0.150,43,0.720
0405-0001,2014,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,0.300,43,1.440
0405-0001,2014,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,0.100,43,0.648
0405-0001,2015,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,0.600,26,0.720
0405-0001,2015,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,0.600,26,1.440
0405-0001,2015,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,0.600,26,0.648
0405-0001,2016,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,,,0.720
0405-0001,2016,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,0.200,23,1.440
0405-0001,2016,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,,,0.648
0405-0001,2017,Recreation,Avery,Watauga River (16-1),500 gpm pump,Pond,0.154,13,0.720
0405-0001,2017,Recreation,Avery,Watauga River (16-1),1000 gpm pump,Pond,,,1.440
0405-0001,2017,Recreation,Avery,Watauga River (16-1),450 gpm pump,Pond,,,0.648
0610-0001,2010,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.016,5,0.720
0610-0001,2010,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,0.019,10,0.864
0610-0001,2010,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,0.019,6,2.016
0610-0001,2011,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.000,0,0.720
0610-0001,2011,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,0.020,12,0.864
0610-0001,2011,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,0.022,9,2.016
0610-0001,2012,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.020,17,0.720
0610-0001,2012,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,0.020,3,0.864
0610-0001,2012,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,0.022,17,2.016
0610-0001,2013,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.020,0,0.720
0610-0001,2013,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,0.020,6,0.864
0610-0001,2013,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,0.122,38,2.016
0610-0001,2014,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.020,6,0.720
0610-0001,2014,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,0.020,13,0.864
0610-0001,2014,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,0.078,13,2.016
0610-0001,2015,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.143,15,0.720
0610-0001,2015,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,,,0.864
0610-0001,2015,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,,,2.016
0610-0001,2016,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.213,26,0.720
0610-0001,2016,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,,,0.864
0610-0001,2016,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,,,2.016
0610-0001,2017,Recreation,Madison,French Broad River (05-2),Pond 1,Pond,0.165,25,0.720
0610-0001,2017,Recreation,Madison,French Broad River (05-2),Pond 2,Pond,1.450,24,0.864
0610-0001,2017,Recreation,Madison,French Broad River (05-2),Pond 3,Pond,1.540,8,2.016
0429-0003,2010,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.657,362,1.008
0429-0003,2010,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.451,361,0.844
0429-0003,2011,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.657,364,1.008
0429-0003,2011,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.545,363,0.844
0429-0003,2012,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.679,366,1.008
0429-0003,2012,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.523,366,0.844
0429-0003,2013,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.721,365,1.008
0429-0003,2013,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.531,365,0.844
0429-0003,2014,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.680,365,1.008
0429-0003,2014,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.509,365,0.844
0429-0003,2015,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.705,365,1.008
0429-0003,2015,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.511,365,0.844
0429-0003,2016,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.733,366,1.008
0429-0003,2016,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.472,366,0.844
0429-0003,2017,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 1,Well,0.620,365,1.008
0429-0003,2017,Industrial,Sampson,South River (02-4),Smithfield Clinton Well 2,Well,0.620,365,0.844
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well #1B,Well,0.500,28,0.500
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 2,Well,0.500,28,0.500
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 4B,Well,0.259,27,0.259
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 5B,Well,0.324,27,0.324
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 3,Well,0.432,28,0.432
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 6,Well,0.000,0,0.000
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 7,Well,0.540,27,0.540
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 8,Well,0.540,27,0.540
0429-0002,2010,Industrial,Bladen,Cape Fear River (02-3),Well 9,Well,0.324,28,0.324
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well #1B,Well,0.500,28,0.500
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 2,Well,0.500,28,0.500
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 4B,Well,0.259,28,0.259
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 5B,Well,0.324,28,0.324
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 3,Well,0.432,28,0.432
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 6,Well,0.000,0,0.000
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 7,Well,0.540,28,0.540
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 8,Well,0.540,28,0.540
0429-0002,2011,Industrial,Bladen,Cape Fear River (02-3),Well 9,Well,0.324,28,0.324
0429-0002,2012,Industrial,Bladen,Cape Fear River (02-3),Well #1B,Well,0.500,23,0.500
0429-0002,2012,Industrial,Bladen,Cape Fear River (02-3),Well 2,Well,0.500,21,0.500
0429-0002,2012,Industrial,Bladen,Cape Fear River (02-3),Well 4B,Well,0.259,24,0.259
0429-0002,2012,Industrial,Bladen,Cape Fear River (02-3),Well 5B,Well,0.324,24,0.324
